time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/loss,train/learning_rate,train/n_updates,train/std_reward,train/min_reward,eval/mean_reward,train/max_reward,train/mean_reward
1218,28,35177,35.08,0.6658184999999999,0.030984009999999996,1084,,,,,,,,
1219,28,35305,35.48,0.6646024999999998,0.03098557,1088,,,,,,,,
1219,29,35396,35.43,0.6637380000000002,0.031047270000000002,1092,,,,,,,,
1221,29,35509,34.4,0.6626645,0.02854858,1096,,,,,,,,
1226,29,35874,37.32,0.6591970000000005,0.031344220000000006,1100,,,,,,,,
1225,29,36003,37.7,0.6579714999999999,0.03237929,1104,,,,,,,,
1222,29,36142,37.76,0.6566509999999999,0.03312126,1108,,,,,,,,
1223,29,36257,37.95,0.6555585000000002,0.03570681,1112,,,,,,,,
1223,29,36382,38.1,0.6543709999999998,0.036440860000000005,1116,,,,,,,,
1224,29,36457,37.96,0.6536585000000004,0.03565069,1120,,,,,,,,
1224,29,36564,38.2,0.6526419999999996,0.037557009999999995,1124,,,,,,,,
1222,29,36657,36.21,0.6517584999999996,0.03523572,1128,,,,,,,,
1221,30,36793,36.61,0.6504665000000003,0.03659166999999999,1132,,,,,,,,
1222,30,36927,35.3,0.6491934999999996,0.035218730000000004,1136,,,,,,,,
1220,30,37017,35.18,0.6483385000000004,0.03328052,1140,,,,,,,,
1220,30,37113,35.39,0.6474265000000006,0.034099620000000004,1144,,,,,,,,
1217,30,37299,36.33,0.6456595000000003,0.0378985,1148,,,,,,,,
1217,30,37373,36.27,0.6449565000000002,0.0373459,1152,,,,,,,,
1219,30,37473,36.08,0.6440065000000001,0.036322310000000003,1156,,,,,,,,
1220,30,37616,34.99,0.6426480000000002,0.0354233,1160,,,,,,,,
1221,30,37704,35.03,0.6418120000000004,0.035125029999999995,1164,,,,,,,,
1217,31,37788,34.65,0.6410139999999996,0.03407524000000001,1168,,,,,,,,
1219,31,37939,31.52,0.6395795000000006,0.03269747,1172,,,,,,,,
1217,31,38013,31.54,0.6388765000000003,0.03385831,1176,,,,,,,,
1217,31,38106,30.75,0.6379930000000003,0.030885729999999993,1180,,,,,,,,
1217,31,38187,30.1,0.6372235000000003,0.02962299,1184,,,,,,,,
1216,31,38280,29.75,0.6363400000000001,0.029602979999999997,1188,,,,,,,,
1209,31,38529,31.33,0.6339744999999997,0.03197403,1192,,,,,,,,
1210,31,38647,31.38,0.6328535000000002,0.031629779999999996,1196,,,,,,,,
1211,31,38738,28.64,0.6319889999999996,0.029646439999999993,1200,,,,,,,,
1212,32,38842,28.39,0.6310009999999996,0.03038141,1204,,,,,,,,
1213,32,38926,27.84,0.6302029999999998,0.029956749999999997,1208,,,,,,,,
1213,32,39018,27.61,0.629329,0.028776819999999995,1212,,,,,,,,
1205,32,39096,27.14,0.6285879999999998,0.02710761,1216,,,,,,,,
1205,32,39185,27.28,0.6277424999999999,0.02679981,1220,,,,,,,,
1208,32,39379,28.15,0.6258994999999996,0.026468210000000006,1224,,,,,,,,
1209,32,39480,28.23,0.6249400000000004,0.026290780000000003,1228,,,,,,,,
1207,32,39570,27.77,0.6240850000000001,0.02612498,1232,,,,,,,,
1208,32,39661,27.34,0.6232205000000006,0.02555599,1236,,,,,,,,
1207,32,39742,27.25,0.6224510000000005,0.02658725,1240,,,,,,,,
1194,33,39895,27.82,0.6209974999999999,0.027359449999999997,1244,,,,,,,,
1195,33,39974,26.75,0.6202470000000004,0.02379458,1248,,,,,,,,
1197,33,40100,27.27,0.6190499999999998,0.026761459999999997,1252,,,,,,,,
1198,33,40377,29.04,0.6164185000000001,0.028696309999999996,1256,,,,,,,,
1199,33,40478,28.62,0.615459,0.028121300000000002,1260,,,,,,,,
1200,33,40566,28.62,0.6146230000000001,0.028272760000000004,1264,,,,,,,,
1201,33,40641,28.53,0.6139104999999996,0.02846013,1268,,,,,,,,
1202,33,40732,27.93,0.6130460000000001,0.02605271,1272,,,,,,,,
1203,33,40843,28.3,0.6119915000000005,0.028856640000000003,1276,,,,,,,,
1198,34,40948,28.42,0.6109940000000001,0.030198670000000004,1280,,,,,,,,
1197,34,41028,28.41,0.6102340000000005,0.029269580000000003,1284,,,,,,,,
1198,34,41101,28.21,0.6095404999999995,0.027079739999999998,1288,,,,,,,,
1199,34,41193,26.64,0.6086664999999998,0.024633250000000006,1292,,,,,,,,
1199,34,41276,26.29,0.6078780000000001,0.024862580000000002,1296,,,,,,,,
1199,34,41401,26.63,0.6066904999999998,0.025576749999999995,1300,,,,,,,,
1199,34,41541,26.99,0.6053604999999995,0.025512659999999996,1304,,,,,,,,
1198,34,41633,27.07,0.6044864999999997,0.026005169999999994,1308,,,,,,,,
1199,34,41721,27.03,0.6036504999999999,0.02587894,1312,,,,,,,,
1199,34,41795,26.99,0.6029474999999997,0.024883819999999997,1316,,,,,,,,
1202,34,42043,28.58,0.6005914999999995,0.027222500000000004,1320,,,,,,,,
1203,35,42116,27.37,0.5998979999999996,0.02531272,1324,,,,,,,,
1209,35,42588,31.08,0.5954140000000003,0.028186519999999996,1328,,,,,,,,
1209,35,42723,31.53,0.5941315000000005,0.02887207,1332,,,,,,,,
1210,35,42799,31.38,0.5934094999999997,0.027671929999999997,1336,,,,,,,,
1210,35,42904,31.62,0.5924119999999995,0.02889292,1340,,,,,,,,
1206,35,43005,31.1,0.5914525000000004,0.028256939999999994,1344,,,,,,,,
1207,35,43125,31.51,0.5903125000000002,0.02820012,1348,,,,,,,,
1200,35,43209,31.09,0.5895144999999995,0.026149069999999996,1352,,,,,,,,
1201,36,43345,29.68,0.5882225000000003,0.026178120000000003,1356,,,,,,,,
1202,36,43419,29.41,0.5875195000000002,0.024400120000000008,1360,,,,,,,,
1203,36,43560,29.94,0.5861799999999997,0.02426186,1364,,,,,,,,
1203,36,43735,30.94,0.5845175000000004,0.02625426,1368,,,,,,,,
1202,36,43818,30.86,0.5837289999999998,0.02865058000000001,1372,,,,,,,,
1203,36,43938,30.95,0.5825889999999997,0.025661210000000007,1376,,,,,,,,
1204,36,44011,30.63,0.5818954999999999,0.024455040000000004,1380,,,,,,,,
1201,36,44113,30.85,0.5809265000000003,0.02543566,1384,,,,,,,,
1201,36,44172,30.71,0.5803660000000002,0.02589667,1388,,,,,,,,
1201,36,44400,32.07,0.5782,0.029280900000000006,1392,,,,,,,,
1201,37,44483,32.07,0.5774114999999995,0.030407780000000006,1396,,,,,,,,
1200,37,44751,33.5,0.5748655000000001,0.03053098,1400,,,,,,,,
1204,37,45023,34.82,0.5722814999999997,0.03170062,1404,,,,,,,,
1205,37,45160,35.27,0.5709800000000003,0.031651599999999995,1408,,,,,,,,
1206,37,45242,35.21,0.570201,0.03413162,1412,,,,,,,,
1205,37,45351,35.56,0.5691654999999998,0.03473536,1416,,,,,,,,
1206,37,45433,33.9,0.5683864999999995,0.033266819999999996,1420,,,,,,,,
1207,37,45527,34.11,0.5674935000000002,0.03550544,1424,,,,,,,,
1205,37,45611,30.23,0.5666955000000005,0.032924779999999994,1428,,,,,,,,
1206,37,45711,29.88,0.5657454999999996,0.03236225,1432,,,,,,,,
1203,38,45934,31.35,0.5636269999999998,0.03507623,1436,,,,,,,,
1195,38,46054,31.5,0.5624869999999997,0.033903239999999994,1440,,,,,,,,
1195,38,46137,31.32,0.5616985000000001,0.03506388999999999,1444,,,,,,,,
1195,38,46228,31.03,0.5608339999999996,0.035011179999999996,1448,,,,,,,,
1192,38,46327,31.18,0.5598935,0.03508101999999999,1452,,,,,,,,
1192,38,46409,30.64,0.5591144999999997,0.03195794,1456,,,,,,,,
1194,38,46527,31.08,0.5579935000000001,0.03348478,1460,,,,,,,,
1194,39,46601,30.41,0.5572904999999999,0.032512150000000004,1464,,,,,,,,
1195,39,46786,30.51,0.555533,0.03186968,1468,,,,,,,,
1194,39,46903,30.85,0.5544214999999998,0.03073991,1472,,,,,,,,
1195,39,47005,30.67,0.5534525000000003,0.032565899999999995,1476,,,,,,,,
1194,39,47130,31.19,0.552265,0.03371158,1480,,,,,,,,
1195,39,47397,32.84,0.5497284999999998,0.03662425,1484,,,,,,,,
1194,39,47472,33.0,0.5490160000000004,0.03860044,1488,,,,,,,,
1195,39,47587,31.87,0.5479234999999996,0.03612547,1492,,,,,,,,
1196,39,47688,32.05,0.5469640000000004,0.03515919,1496,,,,,,,,
1196,39,47770,30.19,0.5461850000000003,0.03329964,1500,,,,,,,,
1197,39,47837,28.14,0.5455484999999998,0.030181559999999993,1504,,,,,,,,
1198,40,47950,27.9,0.5444749999999996,0.03022697,1508,,,,,,,,
1198,40,48113,28.71,0.5429265000000004,0.029182379999999997,1512,,,,,,,,
1197,40,48197,28.46,0.5421284999999996,0.029629909999999995,1516,,,,,,,,
1198,40,48305,28.72,0.5411024999999996,0.02981105,1520,,,,,,,,
1204,40,48914,33.87,0.5353169999999999,0.03182518,1524,,,,,,,,
1201,40,49152,35.41,0.5330560000000003,0.03394191,1528,,,,,,,,
1200,41,49242,35.31,0.5322009999999999,0.03394361,1532,,,,,,,,
1201,41,49323,33.89,0.5314315,0.03216846,1536,,,,,,,,
1203,41,49610,35.56,0.5287049999999996,0.03487283,1540,,,,,,,,
1203,41,49699,35.62,0.5278594999999996,0.03469209,1544,,,,,,,,
1204,41,49783,35.55,0.5270614999999998,0.0338275,1548,,,,,,,,
1205,41,49879,35.52,0.5261495,0.03368670999999999,1552,,,,,,,,
1203,41,49945,35.36,0.5255224999999999,0.03501228,1556,,,,,,,,
1113,45,50180,36.53,0.52329,0.036492239999999995,1560,5.800667167932261e-06,0.0001,44,,,,,
1059,47,50368,37.67,0.5215040000000004,0.037596,1564,0.00017247955838683993,0.0001,91,,,,,
1041,48,50428,36.42,0.5209339999999998,0.034972119999999995,1568,0.00018412608187645674,0.0001,106,,,,,
1014,49,50508,36.05,0.5201740000000001,0.03475882,1572,2.5651021132944152e-05,0.0001,126,,,,,
988,51,50596,35.91,0.5193380000000003,0.03195412,1576,2.454998866596725e-05,0.0001,148,,,,,
961,52,50706,35.76,0.5182929999999998,0.03207211,1580,3.019645737367682e-05,0.0001,176,,,,,
934,54,50777,33.8,0.5176185000000004,0.02800598,1584,1.919385977089405e-05,0.0001,194,,,,,
916,55,50860,33.88,0.5168299999999999,0.025864699999999997,1588,1.4697019651066512e-05,0.0001,214,,,,,
890,57,50956,33.69,0.5159180000000001,0.02494173,1592,1.1617143172770739e-05,0.0001,238,,,,,
873,58,51037,33.49,0.5151485,0.02383981,1596,0.00018091882520820946,0.0001,259,,,,,
847,60,51170,34.0,0.5138849999999996,0.025557299999999995,1600,2.8981590730836615e-05,0.0001,292,,,,,
829,61,51260,34.23,0.5130300000000003,0.02567218,1604,2.017768201767467e-05,0.0001,314,,,,,
813,63,51360,34.1,0.5120800000000004,0.02390409,1608,1.4549792467732914e-05,0.0001,339,,,,,
797,64,51457,33.44,0.5111585000000003,0.02212868,1612,2.0751198462676257e-05,0.0001,364,,,,,
779,66,51574,33.77,0.5100469999999999,0.02179881,1616,2.716034578043036e-05,0.0001,393,,,,,
758,68,51684,33.79,0.5090020000000005,0.02230823,1620,2.9672348318854347e-05,0.0001,420,,,,,
746,69,51767,28.53,0.5082135,0.01877992,1624,8.644929039292037e-06,0.0001,441,,,,,
724,71,51872,27.2,0.5072159999999997,0.017263249999999997,1628,1.0909942830039654e-05,0.0001,467,,,,,
713,72,51967,27.25,0.5063135000000001,0.01595862,1632,6.5274894041067455e-06,0.0001,491,,,,,
700,74,52048,27.25,0.5055440000000002,0.01701582,1636,1.6871017578523606e-05,0.0001,511,,,,,
689,75,52123,25.13,0.5048314999999997,0.01385176,1640,5.842865903105121e-06,0.0001,530,,,,,
681,76,52195,24.96,0.5041475000000002,0.012343470000000002,1644,1.4182116501615383e-05,0.0001,548,,,,,
671,77,52261,24.78,0.5035205,0.012271159999999998,1648,2.3721840989310294e-05,0.0001,565,,,,,
662,79,52345,24.66,0.5027225000000003,0.012460149999999998,1652,0.00015512167010456324,0.0001,586,,,,,
644,81,52516,25.71,0.501098,0.01228096,1656,0.00013988104183226824,0.0001,628,,,,,
634,82,52627,24.47,0.5000435000000003,0.011154739999999998,1660,0.00015482513117603958,0.0001,656,,,,,
625,84,52718,23.5,0.4991789999999996,0.01202162,1664,0.0005727981915697455,0.0001,679,,,,,
616,85,52809,23.81,0.4983145000000001,0.013331350000000002,1668,5.486341251526028e-06,0.0001,702,,,,,
609,86,52893,23.85,0.49751650000000036,0.012682069999999998,1672,2.1712463421863504e-05,0.0001,723,,,,,
600,88,52970,23.74,0.49678500000000037,0.013868310000000003,1676,3.7379572859208565e-06,0.0001,742,,,,,
591,89,53049,23.43,0.49603449999999993,0.013060670000000003,1680,2.8703349016723223e-05,0.0001,762,,,,,
580,91,53151,23.74,0.4950655000000006,0.013157619999999998,1684,1.0803154509630986e-05,0.0001,787,,,,,
572,93,53233,23.73,0.4942865000000003,0.013250690000000002,1688,3.0484666240226943e-06,0.0001,808,,,,,
565,94,53320,23.64,0.4934599999999997,0.012342230000000001,1692,0.00015500810695812106,0.0001,829,,,,,
557,95,53399,23.62,0.49270950000000036,0.014014369999999998,1696,4.637902384274639e-05,0.0001,849,,,,,
550,97,53492,23.22,0.4918260000000002,0.014150749999999998,1700,3.825901512755081e-05,0.0001,872,,,,,
543,98,53581,23.21,0.49098050000000015,0.013906449999999999,1704,0.0001514950708951801,0.0001,895,,,,,
535,100,53699,23.39,0.48985950000000056,0.015061290000000003,1708,2.2050135157769546e-05,0.0001,924,,,,,
532,100,53764,23.07,0.48924199999999973,0.015263950000000002,1712,5.236898687144276e-06,0.0001,940,,,,,
526,102,53847,22.73,0.4884535000000003,0.015257800000000002,1716,0.00016025736113078892,0.0001,961,,,,,
519,103,53935,22.51,0.4876175000000005,0.01391039,1720,7.365759756794432e-06,0.0001,983,,,,,
514,104,54017,22.5,0.4868385000000003,0.013902909999999997,1724,0.0002791450824588537,0.0001,1004,,,,,
509,106,54110,22.38,0.48595500000000014,0.012412099999999999,1728,9.924387995852157e-06,0.0001,1027,,,,,
504,107,54229,22.62,0.4848245000000003,0.013853969999999995,1732,1.8199814803665504e-05,0.0001,1057,,,,,
498,108,54310,22.62,0.48405500000000035,0.01337269,1736,2.8924341677338816e-06,0.0001,1077,,,,,
492,110,54383,22.6,0.48336150000000044,0.014599729999999998,1740,2.1216752429609187e-05,0.0001,1095,,,,,
488,111,54466,22.71,0.4825729999999999,0.014102909999999998,1744,4.753155735670589e-06,0.0001,1116,,,,,
483,112,54542,22.81,0.48185100000000025,0.014027239999999998,1748,5.994475941406563e-06,0.0001,1135,,,,,
477,114,54643,22.98,0.48089150000000014,0.013483120000000001,1752,1.9736415197257884e-05,0.0001,1160,,,,,
471,116,54741,22.25,0.4799604999999997,0.0137123,1756,0.00016495019372086972,0.0001,1185,,,,,
468,117,54822,21.95,0.4791909999999997,0.011910879999999999,1760,9.965762728825212e-06,0.0001,1205,,,,,
464,118,54906,21.88,0.47839299999999996,0.010956269999999999,1764,1.7769129044609144e-05,0.0001,1226,,,,,
460,119,54980,21.71,0.4776899999999997,0.011189310000000001,1768,4.808448920812225e-06,0.0001,1244,,,,,
455,120,55052,21.59,0.47700600000000015,0.01214685,1772,1.5557330698356964e-05,0.0001,1262,,,,,
450,122,55156,21.86,0.4760180000000003,0.013465830000000003,1776,0.0001578706142026931,0.0001,1288,,,,,
446,123,55231,21.82,0.4753054999999997,0.01256226,1780,1.7840920918388292e-05,0.0001,1307,,,,,
441,125,55322,21.71,0.4744410000000002,0.012815709999999996,1784,1.5159181202761829e-05,0.0001,1330,,,,,
437,126,55414,21.81,0.4735670000000004,0.012899409999999998,1788,0.00016334556858055294,0.0001,1353,,,,,
432,128,55533,22.13,0.4724364999999996,0.014745919999999997,1792,0.00016827780927997082,0.0001,1383,,,,,
429,129,55612,22.13,0.47168600000000005,0.01372627,1796,1.145298665505834e-05,0.0001,1402,,,,,
425,130,55738,22.46,0.4704890000000005,0.013981380000000002,1800,1.5929124856484123e-05,0.0001,1434,,,,,
416,134,55945,23.64,0.46852249999999984,0.0164212,1804,9.525183486402966e-06,0.0001,1486,,,,,
414,135,56045,23.46,0.46757249999999995,0.016108269999999994,1808,3.7874151530559175e-06,0.0001,1511,,,,,
411,136,56135,23.71,0.46671749999999956,0.01651948,1812,7.785240086377598e-06,0.0001,1533,,,,,
408,137,56209,23.62,0.46601450000000044,0.01792548,1816,0.0001196634111693129,0.0001,1552,,,,,
405,138,56310,23.75,0.46505500000000033,0.02169031,1820,3.9577360439579934e-05,0.0001,1577,,,,,
400,140,56408,23.91,0.46412399999999987,0.02415074,1824,5.908611001359532e-06,0.0001,1601,,,,,
397,142,56489,23.79,0.4633545,0.02406971,1828,9.503907676844392e-06,0.0001,1622,,,,,
394,143,56563,23.34,0.46265149999999977,0.02237571999999999,1832,4.914028977509588e-06,0.0001,1640,,,,,
391,144,56643,23.33,0.4618915000000001,0.020861980000000006,1836,1.251621051778784e-05,0.0001,1660,,,,,
387,146,56753,23.7,0.4608464999999995,0.020856769999999997,1840,2.3516582587035373e-05,0.0001,1688,,,,,
385,147,56825,23.59,0.4601624999999999,0.02238831,1844,1.239439552591648e-05,0.0001,1706,,,,,
382,148,56910,23.68,0.45935499999999985,0.023866060000000005,1848,0.00016219462850131094,0.0001,1727,,,,,
377,151,57050,24.07,0.4580249999999997,0.02492061,1852,0.00015454138338100165,0.0001,1762,,,,,
374,152,57125,23.84,0.45731250000000023,0.024763249999999997,1856,1.7411344742868096e-05,0.0001,1781,,,,,
368,155,57309,24.87,0.4555644999999996,0.026895839999999994,1860,1.20532158689457e-05,0.0001,1827,,,,,
365,157,57414,25.08,0.4545670000000004,0.028342230000000003,1864,1.9453051208984107e-05,0.0001,1853,,,,,
361,159,57510,25.3,0.4536550000000006,0.028879429999999998,1868,2.2338164853863418e-05,0.0001,1877,,,,,
358,160,57586,25.34,0.4529329999999998,0.028642580000000004,1872,8.454422641079873e-06,0.0001,1896,,,,,
350,165,57885,27.29,0.45009250000000045,0.030759670000000003,1876,1.6923142538871616e-05,0.0001,1971,,,,,
346,167,57992,27.61,0.4490759999999996,0.03103907,1880,0.00016948646225500852,0.0001,1997,,,,,
343,169,58102,27.8,0.4480310000000002,0.03193401,1884,0.0001420218904968351,0.0001,2025,,,,,
339,171,58209,27.95,0.44701450000000054,0.034039160000000006,1888,9.558485544403084e-06,0.0001,2052,,,,,
335,173,58306,27.73,0.4460930000000004,0.03413719,1892,1.7478947484050877e-05,0.0001,2076,,,,,
332,175,58399,27.87,0.44520950000000026,0.0364505,1896,0.00017216858395840973,0.0001,2099,,,,,
329,177,58481,27.43,0.44443050000000006,0.0356456,1900,0.0001621990231797099,0.0001,2120,,,,,
327,178,58585,26.4,0.4434425000000001,0.03319082,1904,0.0002776384644676,0.0001,2146,,,,,
324,180,58698,26.53,0.4423689999999998,0.03495829,1908,2.6665369659895077e-05,0.0001,2174,,,,,
323,181,58782,26.47,0.44157100000000005,0.03423102000000001,1912,1.1710108992701862e-05,0.0001,2195,,,,,
321,183,58854,26.45,0.44088700000000036,0.033209970000000005,1916,1.8516762793296948e-05,0.0001,2213,,,,,
319,184,58936,26.26,0.44010800000000017,0.029932379999999998,1920,0.00029739009914919734,0.0001,2233,,,,,
317,186,59054,26.46,0.43898699999999957,0.030694269999999996,1924,0.00013550549920182675,0.0001,2263,,,,,
315,187,59134,26.45,0.4382269999999999,0.032419920000000005,1928,6.483275228674756e-06,0.0001,2283,,,,,
312,189,59225,26.62,0.4373625000000003,0.03312485999999999,1932,3.258146170992404e-05,0.0001,2306,,,,,
310,190,59307,26.64,0.4365835000000001,0.033896020000000006,1936,4.623743734555319e-06,0.0001,2326,,,,,
308,192,59400,26.47,0.4357,0.033881390000000004,1940,1.5282441381714307e-05,0.0001,2349,,,,,
306,193,59480,26.55,0.4349400000000003,0.03266112000000001,1944,9.970792234526016e-06,0.0001,2369,,,,,
305,195,59570,26.6,0.43408499999999994,0.032152219999999995,1948,3.8081157981650904e-05,0.0001,2392,,,,,
301,197,59682,26.32,0.433021,0.03156518999999999,1952,0.00016062948270700872,0.0001,2420,,,,,
298,200,59808,26.83,0.4318240000000003,0.03240984999999999,1956,0.00016501544450875372,0.0001,2451,,,,,
295,202,59905,25.96,0.4309025000000002,0.03148804,1960,0.0001765445340424776,0.0001,2476,,,,,
293,204,59994,25.8,0.43005700000000013,0.031057430000000004,1964,1.740158040774986e-05,0.0001,2498,,,,,
290,206,60133,26.23,0.4287365000000001,0.030990059999999996,1968,0.00013968476559966803,0.0001,2533,,,,,
289,208,60220,26.34,0.42790999999999957,0.03061426,1972,2.4373595806537196e-05,0.0001,2554,,,,,
287,209,60345,24.6,0.4267225000000002,0.027695939999999995,1976,1.1885339517903049e-05,0.0001,2586,,,,,
285,211,60428,24.36,0.4259339999999997,0.02820434,1980,1.0620305147313047e-05,0.0001,2606,,,,,
284,213,60512,24.1,0.42513599999999996,0.027263959999999997,1984,0.00014976758393459022,0.0001,2627,,,,,
281,215,60674,24.65,0.423597,0.026841840000000002,1988,7.234000804601237e-06,0.0001,2668,,,,,
278,218,60806,25.0,0.4223429999999998,0.026560230000000008,1992,0.0001643265422899276,0.0001,2701,,,,,
277,219,60906,25.07,0.4213929999999999,0.025642100000000004,1996,1.7833226593211293e-05,0.0001,2726,,,,,
275,221,61026,25.45,0.4202529999999999,0.02873616,2000,0.0004114171606488526,0.0001,2756,,,,,
274,222,61110,25.25,0.41945500000000013,0.029972869999999995,2004,3.697035936056636e-05,0.0001,2777,,,,,
272,224,61200,25.02,0.41859999999999975,0.0291255,2008,0.00013885684893466532,0.0001,2799,,,,,
268,229,61580,27.98,0.4149900000000003,0.033356769999999994,2012,3.0348375730682164e-05,0.0001,2894,,,,,
266,231,61712,28.58,0.4137360000000001,0.03588935,2016,5.424297341960482e-06,0.0001,2927,,,,,
264,233,61841,29.05,0.4125104999999998,0.03882012000000001,2020,5.744584086642135e-06,0.0001,2960,,,,,
262,236,61950,28.96,0.4114750000000006,0.03780423,2024,2.492832936695777e-05,0.0001,2987,,,,,
260,238,62051,29.17,0.41051550000000037,0.036882809999999995,2028,6.063058208383154e-06,0.0001,3012,,,,,
254,245,62378,31.53,0.4074089999999997,0.041031210000000005,2032,1.3342557394935284e-05,0.0001,3094,,,,,
251,249,62649,33.42,0.40483450000000054,0.04452106000000001,2036,1.629576217965223e-05,0.0001,3162,,,,,
249,252,62800,34.0,0.4034000000000004,0.04738238,2040,9.954144843504764e-06,0.0001,3199,,,,,
248,253,62864,33.84,0.4027919999999998,0.047203610000000014,2044,1.8189510228694417e-05,0.0001,3215,,,,,
246,255,62957,33.87,0.40190849999999967,0.04927866000000001,2048,0.00015687878476455808,0.0001,3239,,,,,
244,257,63103,34.21,0.40052149999999986,0.051200859999999994,2052,9.179080734611489e-06,0.0001,3275,,,,,
243,259,63179,33.71,0.3997995000000002,0.050671730000000005,2056,5.32440662937006e-06,0.0001,3294,,,,,
240,263,63382,34.77,0.39787099999999964,0.052257250000000005,2060,1.030021576298168e-05,0.0001,3345,,,,,
239,264,63487,34.93,0.39687350000000043,0.053809789999999996,2064,0.00012644966773223132,0.0001,3371,,,,,
238,266,63569,34.36,0.3960945000000001,0.054114110000000014,2068,0.00011181930312886834,0.0001,3392,,,,,
237,268,63695,34.75,0.39489749999999957,0.05660723000000001,2072,9.950306775863282e-06,0.0001,3423,,,,,
235,270,63801,34.56,0.39389050000000003,0.05817545,2076,1.806096770451404e-05,0.0001,3450,,,,,
233,273,63950,35.22,0.39247500000000046,0.059965580000000004,2080,1.722996967146173e-05,0.0001,3487,,,,,
232,276,64062,35.5,0.3914110000000005,0.06306054,2084,2.805595431709662e-05,0.0001,3515,,,,,
230,278,64201,35.27,0.39009050000000045,0.06393706,2088,5.6335578847210854e-05,0.0001,3550,,,,,
229,280,64282,34.76,0.38932100000000047,0.06414492,2092,0.0002630816015880555,0.0001,3570,,,,,
226,284,64546,36.4,0.3868130000000002,0.06572950000000001,2096,0.00010024733637692407,0.0001,3636,,,,,
225,287,64674,36.48,0.38559699999999997,0.06515284,2100,0.00011628580978140235,0.0001,3668,,,,,
224,288,64758,36.48,0.3847990000000002,0.06826717999999998,2104,0.00010232472413918003,0.0001,3689,,,,,
222,291,64880,36.8,0.38363999999999954,0.06723698,2108,9.462568414164707e-06,0.0001,3719,,,,,
221,293,65021,34.41,0.38230050000000015,0.06768315999999999,2112,1.695106584520545e-05,0.0001,3755,,,,,
219,296,65166,34.54,0.38092299999999957,0.06798388999999999,2116,2.55580926022958e-05,0.0001,3791,,,,,
218,298,65289,34.48,0.37975449999999966,0.06912874,2120,3.8954662159085274e-05,0.0001,3822,,,,,
217,300,65373,34.23,0.3789564999999999,0.06691549999999999,2124,9.206775757775176e-06,0.0001,3843,,,,,
216,302,65483,34.32,0.3779115000000005,0.0698561,2128,9.668023994890973e-05,0.0001,3870,,,,,
214,306,65662,32.84,0.3762110000000001,0.0678138,2132,8.354813871847e-06,0.0001,3915,,,,,
212,309,65802,31.53,0.3748809999999998,0.06587770000000001,2136,6.111096445238218e-05,0.0001,3950,,,,,
212,310,65865,30.65,0.3742824999999995,0.06280207,2140,2.5072682547033764e-05,0.0001,3966,,,,,
209,315,66110,32.46,0.37195500000000004,0.0673251,2144,2.2018499294063076e-05,0.0001,4027,,,,,
208,318,66243,32.86,0.3706914999999995,0.06729097,2148,0.0002597820421215147,0.0001,4060,,,,,
207,320,66356,32.53,0.36961800000000034,0.06643874,2152,1.8869606719817966e-05,0.0001,4088,,,,,
206,321,66460,32.81,0.36863000000000046,0.06731231,2156,1.5113405424926896e-05,0.0001,4114,,,,,
205,323,66570,31.88,0.36758499999999983,0.06644401,2160,8.819220965960994e-06,0.0001,4142,,,,,
204,326,66734,32.47,0.36602700000000044,0.0658207,2164,3.70751840819139e-05,0.0001,4183,,,,,
203,328,66828,32.59,0.3651340000000002,0.06601668,2168,0.00012699246872216463,0.0001,4206,,,,,
203,329,66898,32.03,0.36446899999999993,0.0646849,2172,4.569025622913614e-05,0.0001,4224,,,,,
201,332,67033,32.32,0.36318649999999997,0.06590132,2176,7.563841791125014e-05,0.0001,4258,,,,,
199,336,67264,33.14,0.3609920000000001,0.06681757,2180,7.1705230766383465e-06,0.0001,4315,,,,,
198,338,67351,32.89,0.3601655000000006,0.06679212,2184,0.0002723826328292489,0.0001,4337,,,,,
198,339,67441,32.4,0.3593105000000003,0.06793844999999998,2188,0.00018956040730699897,0.0001,4360,,,,,
196,343,67610,33.28,0.3577050000000005,0.07018748999999999,2192,1.2500006960181054e-05,0.0001,4402,,,,,
195,346,67781,32.35,0.35608050000000024,0.06795822,2196,3.4416618291288614e-05,0.0001,4445,,,,,
194,349,67928,32.54,0.3546840000000002,0.06806023,2200,4.689802881330252e-05,0.0001,4481,,,,,
193,352,68042,32.84,0.3536009999999996,0.06666045,2204,5.891821638215333e-05,0.0001,4510,,,,,
192,353,68115,32.35,0.3529074999999997,0.06904418,2208,1.1126558092655614e-05,0.0001,4528,,,,,
192,355,68208,31.87,0.35202399999999967,0.06587854,2212,3.927915713575203e-06,0.0001,4551,,,,,
191,356,68292,31.26,0.3512259999999999,0.06501815,2216,0.00010645619477145374,0.0001,4572,,,,,
190,359,68421,31.32,0.3500005000000005,0.06446896,2220,0.00011956565140280873,0.0001,4605,,,,,
189,362,68572,31.99,0.3485660000000004,0.06857261,2224,1.1789864402089734e-05,0.0001,4642,,,,,
188,364,68739,32.56,0.3469795000000002,0.06894279,2228,0.0002539147390052676,0.0001,4684,,,,,
187,367,68880,32.18,0.3456399999999995,0.06794351,2232,0.0001554155896883458,0.0001,4719,,,,,
